source_name,author,title,description,url,published_at,fetched_at,country,category,domain,language,social_image,source_system
Google News,Wccftech,"Microsoft Wants To Bring SteamOS-Level of Gaming Performance To Windows 11, While Cutting Back AI Bloat With “K2” Project - Wccftech",,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNeU1nWXVFMUVVb1lSYU03Y1d4Z0hESXRzOE9LXzBYbkhyYkZEeER4VDE2SEdFOUppaVlXZWNFVVRseFEtNjFOR0RDbDRrYUFsM3dIR2dYUnNsMGdNYjR2Z015d0NhSlgwNFNQY18ySnhNbDk3TXQtQ3JsaGc2N3J1ZFVhY09BSjRod0Z5WVNtUFVOb0NTeWJfSXpQS1RQQ1RHTnI4WGhoWmF1WUhDOGluc1llWXZRTVV6YnFRMXJjc0h4VWtIZkcxRNIBzgFBVV95cUxNZFBhbWpGQWRjZDB4RzJiMUJMeUlsalM2b2l1ZHVOV2dhM3ItMkhsNWxSdTJWbG5sQzJ3Y0piR0k0aEdLNjVoT3RIV2cxdUczRlFpb05idXdzbG1Tc1lfeXlta1lSTFdPalFRYVdMUk4xNXhIeGd0ZVUwaGdxbUY5SjJycGhCWUJ0NGZyU0Vwam5TYTBVT3N2Vjh4NjQ4WFJwMXR3dlkzVXRaRUd3WVhFMmw5ODgxYWhlM3FWUFVZT3JFdWNrUWduREY0TTFTUQ?oc=5,2026-04-29 16:20:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,GameSpot,PlayStation Plus Free Games For May 2026 Revealed - GameSpot,,https://news.google.com/rss/articles/CBMinwFBVV95cUxOOElzQVVRRVVwUjg4VWFwY1Jva29raElCeXZvVnRFalBpbkgtbXg2NW96VjlLSHRHMWVpaGJMd19aaEJ4bkxzSnhHZ2U0bVNqcnBZQ1JuWTE2NlZXYVdjdFBLdmJBOVlHUkpHV19Jd2YzRy1jTnI1cHc0RVhUd2dhejRBcWp6Z2FRRmlaSk5vRW5ETXdJRWtsLXhwT0RwTlE?oc=5,2026-04-29 16:16:42,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Ars Technica,Nvidia fixes the 8GB RAM problem with one of its GPUs—if you can pay for it - Ars Technica,,https://news.google.com/rss/articles/CBMitwFBVV95cUxPVDQ5aWo5NkZDbEdFU1UzeDBYYzZaaTkzY1RYRzVRWFZnMlhmSE10Mno2R0x5UjF6OVRnYVBIaUdvQl9BYlN4UU1mVmhqRWZSaUNrWE5IaEhnWFhrVGxNMkJhQkh0alFZU3JFX1VxbmtYMTkwQUdLQVl1ZHpWamdaY0VubExxWWh0VmhxR0M2TWU5N2kxVXV6QnJ0LUpNZ19UVXY4MHZqSEtkM09pMy1melF2SHktc1k?oc=5,2026-04-29 16:06:28,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Motorola News,Motorola and Google announce two new Google Photos features with the launch of the new razr - Motorola News,,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMzJWVXdOVXAzLTFwSjVDekpQNXRyWVZTUW1pRkt5X18tb19sRUNVN09vOURkSTM4SW1BNDJUYTg4MDl4anZsd2FGdUhhby1uX0ZJbVU3MkIzSkFHS3RNN3JtUzZyYUNOMGZjLTVteWx4NGxSTUtzSE1BMlNVX0k4dng3WGJ2OVpuUTZlQXdSV1RPVmFtRlE1YVlWb1ZsMFRON1JyQmZKWjVJTDJWSEdYZ0pyeFJxRi1h?oc=5,2026-04-29 16:03:18,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Allrecipes,CDC Announces Salmonella Outbreak Linked to Chicken in 13 States - Allrecipes,,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNR01oSDJHaWxnWFNJZHAtdE5BeXFmZW1rcnp5bGQyeVlwWW9tRkM3ck9uTzR5d0h4eTROTmt6cWxaa2VGX0h0TWRlbXFZSGVSMEN1UnRuMjQwa3ExSUR6Q05MX05XVzB2eHZoY3hYV0JYa2I1UVh6aVZRRG5jLWdEZUd1SFVSMWZiT1pr?oc=5,2026-04-29 16:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Riftbound | League of Legends Trading Card Game,Unleashed Rules FAQ and Clarifications - Riftbound | League of Legends Trading Card Game,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNWdsbW1uektVbXk4WUVpUldGMjVfX29YSWpCV215d0RtOHhTUnR3al9PNkk0YWt4SURBY2JZM1JNNFU0YkcxOHo1REREclZEOV9HWGZYWHRtVW5Zd0NOS1BuSnY5MVZEVUM3VFllS2VkSnpYZGNCdUhJTlpxek0wZVZ3MG4wdTBZbEVZTkRGX1gzc0o2Mk5weERsVVkzVXk2UWFjR2VQS3poOTg?oc=5,2026-04-29 16:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Space,SpaceX rocket debris could slam into the moon: Here's what you need to know - Space,,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNWUVna3R2Q0I4QlpNSl81eGlYTC0zWjVFREpaWW0xSFhraHRfYVNMdzR3NVdNTXd2SUhBeWhyZEZuZ3otVktsRUNwaU5TTXBtX3hCcXp2OGNhWGVKNEh4Y0Rqb0ZZX2docm1xYjRISGlXZ180RktaWEpVMnZVYTQzUWlQSDVBNmQyWXBsNnhYcUctUzJMT1k1Rk1wRVBDQzdIeXF6VS15SEJWZVRVWGIxVXRoWXBhYjdOYjJSVEZ5RnRVR3YyQjlYZ29VWEppcnVMVE5fcDVnVzFGS1QyREhqX09R?oc=5,2026-04-29 15:58:15,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,thestreet.com,JPMorgan CEO has an urgent message for bond market investors - thestreet.com,,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYU9DYkowUW04SWFWa0wzaEtlamtENjR1Q3ZEOUJJM3ZqQVJwaGU3bzZNYmZOTmEtcTdId3AzdUIxdTlSRWNoWVM3Nk5yZHBNY09fcDlUeFMweFZkSDMzSlNGTm94Mmx1V280b244MDlicFFPLTgtV1ZGVlVrOFhmeUt4N0tiR3ZFYU12WDJ1QVQzZ1BPeFN2anN3ZXZzR0otV0xJcGpWNnQxYlB2?oc=5,2026-04-29 15:47:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Guardian,"Friendly AI chatbots more likely to support conspiracy theories, study finds - The Guardian",,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQVTNjbXpSRGJuNl9XQnZLZGdQWTJaZHRPb0hRZ3hZU3pVcUVoQi1NanJ6dUlRR24wQkxxM24yR2ZsSkJXa29WQW1TdWFqU3FCQmZZYmxoZTEweVFiMTg5WUVLTERGUDdGdnhNT2F2ZTllRGVpQmlnZk9QdzZ6ZnlFNHluTlNlazZuN0o2M3YtY1dqWnV4bGNEVGVOWUZaR3JXd2FpWXZmZHQ0aGkzVmV3UEY1RVZ0TUFLMGgyRVc0TkVYUFVBSmdqbEpoSjZoX1VZMUJVVXBsaw?oc=5,2026-04-29 15:46:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Verge,Microsoft is giving its Xbox employees an Xbox email address - The Verge,,https://news.google.com/rss/articles/CBMif0FVX3lxTE96cHhuNzhLTFkxV2dYWGZpUUwxQ1p3RjBFMjVCQzdqclF5bFU3cXJFakFJOU5jU1JldGE3SG5aTjFuZF9hbXJDSTlCam9FSlVXdlRLRkFsYU1kR2RkLTVOZ0Z2Rkk5cWd5ZmJhVkZsTGx1TlRqdFJXa2xoWmpvTnc?oc=5,2026-04-29 15:43:24,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,MacRumors,Apple Reportedly Questioning Whether iPhone Should Drop MagSafe - MacRumors,,https://news.google.com/rss/articles/CBMiekFVX3lxTE5SSE5mLURsUk5CQWZmUHRnd3hhMU9tQ1FhNTdzdHpMRktqSmxWZjE5RWNhR05US2gweThqY01ad3pxMjRuRVlfMnBOeWh5Y0R4TWM1NFhkVERPVW1YMjZpZUxweEhiUjVmck44NDRqWXNKQzNmN1FKQUxB?oc=5,2026-04-29 15:26:49,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The White House (.gov),President Trump and the First Lady Welcome King Charles III and Queen Camilla for State Visit Honoring 250 Years of Shared Heritage - The White House (.gov),,https://news.google.com/rss/articles/CBMi_AFBVV95cUxQNmo2SFA1X2VrZXhGbnJvN0hYYVhkLUVFVlg5N2VrWkJOb2xyOHF2T191ekhxY0M2c3gzTTQyWEdaVVMzQ0tQVVZLcjg0am82bmk5bFJrbnJ4ZUF6azE0YU13UXNtNENoekk2N1dZVkx5NXduQ0gybndhU3ZlSnVuTjdSYTlXYlhDWF9SXzlLeDBweFQtLTN3NmJqNXhtSnZIaXNuN3g5UldWU0hEb3l5dFpGT19jSUNtSjJSZzRTejVFT1Z3TnBZeU0yNkw0NExJREV1aVliT2FaZ0p6cGU1YlRBa0NVLVpocFZLWDkxWkdBbExXSDdEMFhGNkU?oc=5,2026-04-29 15:26:10,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Wccftech,"Costco Shopper Walks Out With A Ryzen 9800X3D + RTX 5070 PC Build For $1,100 While Others Pay $2,000 - Wccftech",,https://news.google.com/rss/articles/CBMimgFBVV95cUxPTUluOG1SZVpIS1JjczZVSEl6NzRWRUFhQ3hzNVlrX1Znc29rTG93YWtNZm93Z0V2RjhrRVZET2FWTWJFVGk5Sk1rSms3dVZ0SDR1U2RRM1hUcnpvN292VHQxaWlUYzNnYWlHWWVxdXBoVUE3LUhieVc5UFUtWFZueTN1MDFPS2ttaUktQUE2WmJYY2lmR0hTeFhn0gGfAUFVX3lxTE1OcE5hbENSMkJjaUlvMktXRXhIMUhfbG95SXl2X3NERi1QbHpCeTZvQ0R5TndvVk5PZGFMNFNoVmFZZXlaYTQ2WHVkSEx1cVRuN0VieWp6cUF3YTZrLXdqMWtfOFdZSllBeUJNOFQxaUY4MmlfLVl2aWNGNkxuRU81cWl4UFhuOUxlX1F5ZHA2eGc4UVRlR1k2djJHN2Nnbw?oc=5,2026-04-29 15:25:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,TechCrunch,"Uber is in the hotel business now, thanks in part to AI - TechCrunch",,https://news.google.com/rss/articles/CBMikwFBVV95cUxOZ0pjTE5sUi1sdktZY0w2X0c1eU1IcUpOLTFRRVE0bEJBNlpGczVDNGhsMGFpa1ZzaXBmaHp3OERGdjJTZ0ItWnhqQTN3TnNuV2dxNTJmR0NvaEFCVEY5NXJiMFV5VG5XWXhiQXB1NVNjYXRQOEhWYW16YWhydVpCMW81eTh6bVgtYjl1TGhfbVNnYW8?oc=5,2026-04-29 15:12:14,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Politico,‘Thoughts and prayers’: The minefield that awaits Kevin Warsh at the Fed - Politico,,https://news.google.com/rss/articles/CBMikAFBVV95cUxPSjN6VGlDeUxUZ213cmxTQzhkZXlGQy1neXMweWpvMnhIR2wyaGpMcXI1SFJiRnhubHlFQlhNc1paX0dzUmJZVkdac1UxN3lrbUc5al9zbnFFMld5RjhGY1Y3VWFOZ2phWUtsTWhFRkVLTl9oNmVtSDAtVHp0X0N6ZzNWLWNqYW5BZVNQX2REbGU?oc=5,2026-04-29 15:08:30,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Variety,"Box Office: ‘Devil Wears Prada 2’ Poised for Massive Debut Above $80 Million Domestically, $180 Million Globally - Variety",,https://news.google.com/rss/articles/CBMisAFBVV95cUxNUDRnSFZkSWNqUDhSSExXYkVRZkk2d3g1ZmFYYmVOb2psMUx4a2RIVFFfenFqRUZQN3ZUQ25DTTJ3ZmNQNUl2YW4ybEsxVTdwaG9jNEVIUGVXb1pabW8wNDJJRXRnWWM3VXRYUVd0RjVMSWxvcXMwbENvMUx2dDNwRXlULXA4ejF1dmNsOU4zYXZwQ1FkTUJoTFdsUUlWd3JWRThOTmZRTkgzblNTM2JnVg?oc=5,2026-04-29 14:54:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,GAMINGbible,GTA 6 Free Alternative Lands on PS5 and PC To 5-Star Reviews - GAMINGbible,,https://news.google.com/rss/articles/CBMimwFBVV95cUxPR0VYREJSWUlQVlNVUXZPaDRMVXFTZlNpZDdqeEZRcTY5S2ZsMFlEMTVMQ0ZJeUMzZW9HOTJZcWlEYUlnbDVjanh5TDc5ZlBZUVhHT3UwY3hOMmlEV3p4WW1wb1JxcFQydVZwcmdLRVZRWGd4WGQzNUpFNTBiTDZuLXIxTGxVZFZFNDZtdGJ0bjBNNExaT25laFQ0TQ?oc=5,2026-04-29 14:22:59,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Good News Network,Key Discovery Could Be a 'Valuable Starting Point' To Saving Children from Deadly Disfiguring Condition - Good News Network,,https://news.google.com/rss/articles/CBMizwFBVV95cUxOcXZBb0RzZkhLb2VBN1NYR085d0dVMWlFbXN4cHQwa3NGcmM3QVBvNVNxOFdaUHBUS2hxNHhvdXRsRUw4SUZwOWFGT3lMUGpJZGFJd1JjajRlZXVEMWo5bERjb3JYYXVncGhtdzdWeWVUSlRJeXpDSHA3MFJYd0tFeUY1V0hKOTlkMG1POFBybDhtVmZzdENZcXJ4aTEzNmN6X1hhQ3RpeWZPT1VRS0E5UFdRVzJ6ZmN2ZUV4NlBRTmtCTmw2Q0c3TWdrZ2hRZjA?oc=5,2026-04-29 14:19:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Washington Post,Guest column | These tests claim to tell your ‘biological age.’ Why the science isn’t there yet. - The Washington Post,,https://news.google.com/rss/articles/CBMihAFBVV95cUxOOHBubEtRcXJnR0l3Q3djbzZCUHp5YTdXMWU1NTBSMFNFYjJzX3dNMkM3WnV0R0FDTzY0cGs5dHl6eUx6QndNRDMzUFdUMmFXWWI2V2dXMXFSbFpPV1VKZjNHVTV3TFhJYkhXa0JTZXFWRHJLQ05GN0FCWi1YaFZDcGtET1k?oc=5,2026-04-29 14:04:35,2026-05-01T03:11:22.338056+00:00,United States,broad_news,Unknown,en,,NewsAPI
Google News,Push Square,Assassin's Creed Fans Furious as Physical Copies of Black Flag's PS5 Remake Will Require Internet - Push Square,,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOTUVfWVBMeU1GR3hUODF3MTh2MVh2dnd3UW4wTjFVdFZIeDVhUFJHT2xETWl4RlZ0c2xjZERranRaWjBub0xOU09XNmRrZjgzeTQzeUcwWFhhSDZoSXBwWExZeThwRmtJTkFobVFVU3dVQWZyMk93Z1JHUWJPbWpYb2FTX2pWeUd3YURXMGFXQXFiUTlDNE1HcTZrTExGdm1kV2dHbEdjNUNaa0ZYYVpPR0RIdmtSWlNqWGk0OHJwUXMyWndnamhuTWxqbUpFby1B?oc=5,2026-04-29 14:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Vogue,5 Early Signs of Collagen Loss—And How To Slow It Down - Vogue,,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1pMFByblA3TVo0dV9jQVZ4UFRuVFI5OVhuaXc4Q2M1R3cwZXpJbnR3NkxXbVAxdUxxUUNJVHpjU1ZYOEJ3NFozdEZyeE5UVjIzSlNpbmtoR1JfcUpHTG5rU0Nn?oc=5,2026-04-29 13:56:18,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Daily Beast,"Married Adults Show Lower Cancer Risk Than Singles, Study Finds - The Daily Beast",,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMi1qcFhSajlmNUZZaWpHX3dLQ0d3bVlSOUxVNl9OVmFjaTMzRHd1aW5GQ09lXzB6R05TNHJmZW9YVFpnQjdBTE10V1dqbktqZTFTQXlVREFqdVhtV0dOd0RTNlZrNnNZRVAzWlZqcE1jSzBlTmpkYjZicFk1bFlwaFVVVjE2Sk5oQ3p6VGZLc0dzRWdhbnNZVQ?oc=5,2026-04-29 13:51:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Prevention,Dietitians Say This Is the Number-1 Fruit to Eat If You Have Diabetes - Prevention,,https://news.google.com/rss/articles/CBMijgFBVV95cUxObjdTWlZoVzUteWZyUWNaWGxPN0tFQW90bVA1NGZydVdzbVBjdVRUR3FLei1taFZ2Q2N6TTVXTEdwRXAtQW54OU1FUHRvSW5EcVF3Vkg1dmcwZWJZTVlYTnk4UmNZZm9oaVBzejBJM2ZvSnNDUjZrSXNiNmNBWXVFVWhJeENmeXZsUlA1aUN3?oc=5,2026-04-29 13:42:28,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Jalopnik,Which Automakers Should Build A New Supercar? - Jalopnik,,https://news.google.com/rss/articles/CBMihgFBVV95cUxPajFkS25nUFA1N1J6dHF0RWw4NWVkdkd6NUxFQkJaU3VSdUVNczJ2cVQ5LVR4RlY4MUZ4R0laeThJVENUS3loVjk4RUhhOHdYZjdQeFpWUzNXOGxUazVMdzNmU0wybzZWUzhKcHU3SWYxTFZxTXJPNUU5cEY4RXkyZ2ZVZDROZw?oc=5,2026-04-29 13:25:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,NPR,Families sue OpenAI over Canadian mass shooter's use of ChatGPT - NPR,,https://news.google.com/rss/articles/CBMikwFBVV95cUxOaUdmZ0tiYlBDZVNlVWhLbDBmWnE2ZlFabjJiai1ubEhmbW5KM1A4RDAyMFduZ3BEYW5TNDBFZ0QzTk5OYzFaU3BoQS1UakRCamYza0RsV2R4MXNqcml6UW95bzZkSDZ3ZEFxSFduM0psc01WU2FUWXFlanpjajFRWnB1ZlB6R3RkT29GODRwajU0bkU?oc=5,2026-04-29 13:09:34,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,CNN,Eating healthy may not keep ultraprocessed food from increasing dementia - CNN,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQQmJIaF83RmNyZVNONW96dUhEdGtndWY2bFJDNUxXV0tJdDFidW4ya2txV1FMSlJSTjdONjlrTDRndDZhV1RNdDBqdENxZnNwaE9LRkRZM2FXWFhMR3VwUVZFV18xMFlteGtfRHBBNnlnNDktbk9adC1rS00yQUhRMFlGSU9TaDN5?oc=5,2026-04-29 13:00:51,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Seattle Times,Weight-loss medication linked to muscle loss - The Seattle Times,,https://news.google.com/rss/articles/CBMikgFBVV95cUxQM1hVTjlJMmJPeEN4QXdnX0hpd2w4Z3ZxRVhhbWNWekVaT29LOGlvVjJYal85S3ZpLUdBY0FySjZ5RFJvOXExMlhtMGQ2MHhkcm9pMWJqZGhCTFB4YVJNRzZJX0NXSTJDR1RwLUstU0FWTlZjbDUyZnlha3psLVVaQTlVNzNBRzZHRncwNHBselkwUQ?oc=5,2026-04-29 13:00:04,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,NJ.com,"Helicopters to drop 30,000 rabies vaccine baits in this N.J. county - NJ.com",,https://news.google.com/rss/articles/CBMisgFBVV95cUxOY2VqY2E5eDRGY3JsZmJ2Y0RzZmYxbjYyQmlaU1JiVGt5cDZFdF82a0hWSHdhYVYwT3NkalowcmhENnJOVDNFNFVNalQ0bUtHQnFXcU1XNk9mQzN0dC1ta0gyV0hVMm9UWHlxU2xMNEZTRTZVT1pmYVBDNUlMbFE2aGJ2eHN5TlBxT3VLeWNPQ1dxLXdkZmxHYXlkNFNKRGZMZF9RS0RaT0cwMlB5TWN4amZ30gHGAUFVX3lxTE8wWk44ajJnVF9nTkVOdVFGNnc3Y1FyQ1h6UzVmRUF0cHpqZmJjUlJVWUVBeTMwd1BqQUdoOTB3VTF5TlFUTWcwcDA5S3NJNUctUlBSc0NlRDlvSkpGcWNwT1F1Q3BYX2dHTWtJNnZBN1VHNWdnUFVWN0k4amhTY283OG9MdDE4bENEZEo0Z0djOWtEWTZFUzZrWEwtTHlHUmk0SUVaWU1JZ2pyNXNLLW5iVzFtS2ZjYnJqcjUzcHVXamt6dnZMdw?oc=5,2026-04-29 13:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The New York Times,F.D.A. Releases Results from Major Infant Formula Safety Study - The New York Times,,https://news.google.com/rss/articles/CBMif0FVX3lxTE00UGhNd0U4NjdXZHJ3Q0RWQXFZWFpMYXVfUEVUSFNoaUZCUXVLX1l0VnhCMHdUNm1fSTJYUUhWWDRwT0thUl8zM01YMVY4STlENVFLT0lsV3ZCZ1c2REdBOXdOTXpQN0xiTkcwUnFVWVF6VW5mQVFjMjA2OXNrS2M?oc=5,2026-04-29 12:57:23,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Eurogamer.net,"Fears mount that PlayStation has ""re-armed the CBOMB"" issue which stops you playing purchased games, amid 30-day DRM and AI chat bot confusion - Eurogamer.net",,https://news.google.com/rss/articles/CBMieEFVX3lxTE9tRS1tbmE1Vy1MNjJzTDRKUDByeGtoeE9BeWdsQkZuQlJ5aXBBTzNXaDlEOGMzS2QzRlphWm1PamRLLWJ1SVZ2SDZPZkI4dDA0dHZyeTByQzk1UWRHTjZlS2FZWWRKeDNOVXBMbW1oZ213QWU1YlVMSg?oc=5,2026-04-29 12:49:15,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Bloomberg.com,Bill Ackman’s Pershing Square USA Sinks 16% After $5 Billion IPO - Bloomberg.com,,https://news.google.com/rss/articles/CBMiswFBVV95cUxNTHZhcmZSRnhYdUxrVTRDQ08tNnNCdEN4b0g3aTFUcGp4UHhwYVdabGU4ckxndjc1ZUJBXzZrTUlhUkthSzhiOXpVbjg0X3BrUmpPZ3pTYUhMMzBoY3NORlZnTHdsQkFkUmpqUzlGTTU3bEtuR1VnMVRBeDEzbDdGSGRvNlo2X3JsYUJrbm1SVzNjRXlicGhBbFhXbW1KWkpNcVBfLWZHN2g5Mm0yckdrZE9Caw?oc=5,2026-04-29 12:36:14,2026-05-01T03:11:22.338056+00:00,United States,broad_news,Unknown,en,,NewsAPI
Google News,Eurogamer.net,"Take-Two still won't give GTA 6 an actual price, but says ""our job is to charge way, way, way less of the value"" - Eurogamer.net",,https://news.google.com/rss/articles/CBMijgFBVV95cUxOUWpKd1NtUTNYMEtxNjh4SUlXRFUwbDhoakdXbThsa1FtZk5ha0taTGpYdVR6UUhjYk9ETTJRY042aER6bUdYMUQ0Ukh2VzV6U3Y5TnExdU94M2dFVWdxNk1wYk9nM2g1amVpSkRDakRXRWlWRHkxSVRoNEtMbl8tcjJUXzV2OFA5cmNUaktR?oc=5,2026-04-29 12:14:36,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,ScienceAlert,"Weight-Loss Drugs May Reduce Buildup of Alzheimer's Proteins, Major Review Finds - ScienceAlert",,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQWnlWTlVKYWJwenJsUGVEVzg0ZmktSk92Q2Q4cHpRdjJyNGdiWEJvX3FpenRpWnl3Q2VhdjdteTh5RjVIS3VrTXQ3b0o3TzRtelJjTHBjU0tRLUkzLUVDaDROMzBWQ09yS24tWk0zNmd3VjRHbkV2TWhIRXNsOG56MC1IaWxrVFh2Skp3VVdZM1BKb09ScE1EVkktUmo3NHBTUVFYWXdRcE1hckk?oc=5,2026-04-29 12:01:53,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Iowa Park Leader,Itʼs been proven : people who charge their phone on their nightstand every night are disrupting a sleep hormone that controls aging according to a new Harvard study - Iowa Park Leader,,https://news.google.com/rss/articles/CBMipgJBVV95cUxPZ3ZfbXRqWE5DbTZUb1AtOXVBMFN4dzBoVzRxcnhheUJQaV9nbzl1RzJmTEJhMVotSW0xcExKc1dmak9hQjNMMU1BampDYWh2WU5zemhlYWx0UmpKaFRIQVB4M3N3QTgyX2tiMXpHM1hYbTF6emNVdi1CTGI2QlNLc1BTU0hESXpEd1lOV2o2d2M4ck5ERkRQQWJacko0UHdxbGtBa2FSeGs4TE5NYWR1TzJOWGNWZERsRGJtRnc0ZTY5U3pRaHJoVDNWbWh3akVqM3pWRkNMSmhRR2JEQkZxR2I2ZTdpaXc4QjhSUWhacmFNSm9na3NaODRYR2s5NFhkTk9RTWNHM05hdlVEc3lmQUZnM2JwRkNHZ1h6aWxlTGx6c0kyalE?oc=5,2026-04-29 12:01:21,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Singletracks Mountain Bike News,32ers will be great for mountain bikers like me. But maybe not for you. - Singletracks Mountain Bike News,,https://news.google.com/rss/articles/CBMizwFBVV95cUxOU1dOcDBLMlVXSHVpNHp4U3ZiM0JhaUVQV0xLUlc0c2RIY2xCUGZBV0xXQXpqb0ZLUWNIazNQc1lNUnFHenJSb2dYY240a3NJcm1jYU1GTmMyVmpfSzFXb241NTVhOWc2aTl1Mlg1TDlGbTVCbUMtUUNjX0UtSnk4U0RHbnRaZGV6cU0xdXF1bzl2ZFRtdDRkZDMtNTBtZmF2X2RwVXo3cjBCSVY4YlJuYm4yeDhvY0JidWZ0OVZCYklRckZxOFVnZnBCSU1YSjg?oc=5,2026-04-29 12:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,SamMobile,"One UI 8.5 stable release dates for Galaxy S25, other devices tipped - SamMobile",,https://news.google.com/rss/articles/CBMimwFBVV95cUxPR2RBanlpWDNoQ25uTFpWcVVHTmVYbXFSemw3Nm1nZ2dhdk0xaWQ4QzBGWE9IX2dyU09mQVVCRTVTbTRwdkI4UTVWVllSMDlCMTJQLUZpVXRHdWsxWktHUFFGYUx5bldIdmk3YzRKQzRRVGUtM0dNR3lFWDMyRlpZTmM1emM4eFdHQXRXcXk3NWpncTlSVTF6UmlCZw?oc=5,2026-04-29 11:58:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,AOL.com,This Chewing Gum Could Help Fight Cancer—And It’s Headed to Trials Soon - AOL.com,,https://news.google.com/rss/articles/CBMicEFVX3lxTE1lcFNZbC1MN182QXRvcDhqcXpacWlhZzYydW1TUVBIQi10b3pzcUtwUWFJcVgwVDhoQklTdjZYQzRWdzV4VlV6d3NMQUZONU1JdzZtVkFnLWtoQkFFSTVfcmRYUWEzTmRZcUlVU3lEdzc?oc=5,2026-04-29 11:51:29,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Verge,Your PS5 can now transform into a Linux PC - The Verge,,https://news.google.com/rss/articles/CBMiekFVX3lxTE1nYWg1akdjNFNLYldSTldWWDFZajREOUMyQjc4eThlSTBQRFJhNW5PSEpQbFNJOS1YblhQekRZUXN1Q19TMDF2TFNCazRFcU91U2M0eFpoeDYxQTZtclRfTmxVcTA0dnNOb2ZRbmU5TzRjV3hkdlFDZXN3?oc=5,2026-04-29 11:43:55,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
